"","idx","id","uptime","ifans","gender","num_fans","fans_cat","num_videos","num_charge","av_coin","av_danmu","av_star","av_like","av_play","av_comment","av_share"
"316",315,"35167755",1,0.0146368691984867,"0",0.00734942417907988,"1",0.00709323583180987,0.0368861788617886,0.000217534213828961,0.00423913043478261,0.000164131305044035,0.000959798661567233,0.00195396405260459,0.00149283260490297,0.000235783633841886
"317",316,"2337891",0.993529118964659,0.016435467532199,"1",0.0108917718084064,"1",0.00469835466179159,0.0135447154471545,0.000257574852088687,0.0028804347826087,0.00262409927942354,0.00138600099634636,0.00299517932311269,0.00149283260490297,0.000527045769764216
"318",317,"4282930",0.991040318566451,0.0126728825122491,"1",0.011166445822445,"1",0.00504570383912249,0.0119024390243902,0.00018825076196737,0.00169836956521739,0.000536429143314652,0.00200393815455514,0.0023959187357699,0.00224824187485386,0.000145631067961165
"319",318,"11133002",0.999502239920358,0.0192677430691944,"0",0.00995406787479032,"1",0.0280073126142596,0.0202439024390244,0.00105898523874978,0.00417119565217391,0.00129103282626101,0.00254203265901901,0.00524240652564817,0.002446087159841,0.000742024965325936
"320",319,"630349613",0.999502239920358,0.0603460751276591,"1",0.00572032313029872,"1",0.0549177330895795,8.13008130081301e-05,8.3069383852268e-05,0.000706521739130435,0.00425540432345877,0.00479112149690357,0.0097892962321116,0.00476627277469019,0.0175242718446602
"321",320,"297153101",0.995022399203584,0.0151330342560625,"0",0.0108538857375045,"1",0.00471663619744059,0.0130406504065041,0.000200800812765195,0.00372282608695652,0.00156925540432346,0.00125611611595852,0.00726491100793009,0.00284177772981528,0.000977808599167822
"322",321,"64827416",0.99701343952215,0.0165181617084617,"0",0.00406043964890978,"1",0.0026508226691042,0.000780487804878049,0.0137452937309508,0.0247010869565217,0.0644515612489992,0.0563385508445891,0.0820226692789434,0.0211334736236263,0.109570041608877
"323",322,"132704",0.868093578894973,0.0134998242748754,"0",0.0115429386520325,"1",0.000457038391224863,0.0145447154471545,0.0482878144982968,0.105815217391304,0.0738590872698159,0.0529649175877623,0.0771686585214668,0.0848216694544866,0.110263522884882
"324",323,"7936287",0.999004479840717,0.0176138595439416,"0",0.0112232749287979,"1",0.00277879341864717,0.0125365853658537,0.00753003047869479,0.0222554347826087,0.00882105684547638,0.0116379101916336,0.0218569063097271,0.021169445493624,0.0155409153952843
"325",324,"165360675",0.993031358885017,0.0132310682020219,"0",0.00657039184615982,"1",0.0105484460694698,0.0322764227642276,0.000660371720552202,0.00380434782608696,0.00027822257806245,0.000977229100060838,0.00143710179602143,0.00217629813485854,0.000180305131761442
"326",325,"316966244",0.996515679442509,0.0176758801761386,"0",0.0106265693120931,"1",0.00669104204753199,0.00067479674796748,0.000150600609573896,0.000543478260869565,0.00517614091273018,0.00139274826286001,0.00527986031235709,0.00107915609992985,0.00225381414701803
"327",326,"14519839",0.988551518168243,0.0567902255483658,"0",0.0023366234228739,"1",0.0159597806215722,0.233333333333333,2.56977230622124e-05,0.000720108695652174,0.000100080064051241,0.000607253986228829,0.00176669511905997,0.00282379179481645,0.000852981969486824
"328",327,"30554651",0.999502239920358,0.014616195654421,"0",0.00924609560360562,"1",0.0125776965265082,0.00334146341463415,0.000633478754556864,0.00394021739130435,0.00174539631705364,0.00250773405424128,0.00759450433096863,0.00375906041475566,0.0161165048543689
"329",328,"27441982",0.997511199601792,0.0136238655392694,"1",0.00840076264660725,"1",0.00621572212065814,0.00421138211382114,0.000692643279746609,0.00258152173913043,0.013468775020016,0.0041827429662558,0.00677801178071407,0.00307559488480009,0.0011373092926491
"330",329,"2390163",0.999502239920358,0.0231543693535383,"1",0.00302094057853925,"1",0.00815356489945155,0.00247967479674797,0.0004386541564573,0.001875,0.00287830264211369,0.00171999068877221,0.00593904695843416,0.0025000449648375,0.00299583911234397
"331",330,"394071338",0.979591836734694,0.0148849517272746,"0",0.0108302069431908,"1",0.00511882998171846,0.00347967479674797,0.000576704715233371,0.000910326086956522,0.000234187349879904,0.00103176950437954,0.00117492528905896,0.000845338944945053,6.24133148404993e-05
"332",331,"14141146",0.999502239920358,0.0151123607119969,"0",0.00817815830126435,"1",0.0219012797074954,0.00417886178861789,0.00023486523635929,0.0039945652173913,0.00049439551641313,0.00339499960078673,0.0117743469276846,0.00609723196460368,0.00112343966712899
"333",332,"15817819",0.99701343952215,0.0174898182795477,"1",0.00787509341284357,"1",0.00323583180987203,0.0270081300813008,0.00403274965636766,0.0083695652173913,0.0145056044835869,0.00640821637134256,0.010890437561354,0.0185974567887912,0.00984743411927878
"334",333,"11978336",0.999502239920358,0.0191643753488661,"1",0.00478264287547701,"1",0.0356124314442413,0.000203252032520325,5.97621466563079e-07,0,1.00080064051241e-05,3.2611788149326e-05,5.64803103570582e-05,5.39578049964927e-05,2.77392510402219e-05
"335",334,"14380285",0.999502239920358,0.0153397696967191,"0",0.0111617100635823,"1",0.0273857404021938,0.00883739837398374,2.62953445287755e-05,0.000529891304347826,5.40432345876701e-05,0.000393590546629797,0.000668625000327721,0.00147484666990413,0.000263522884882108
"336",335,"27501480",0.993031358885017,0.0135411713630068,"0",0.00574636980404377,"1",0.00180987202925046,0.00405691056910569,0.00938265702504034,0.0133423913043478,0.0538430744595677,0.0397515206651905,0.0421119141619135,0.00728430367452652,0.0278848821081831
"337",336,"101037051",0.999502239920358,0.0179653097930578,"0",0.00848837418556787,"1",0.0331444241316271,0.00671544715447154,0.00010279089224885,0.00177989130434783,0.00131104883907126,0.00504695535221293,0.021092849060865,0.0140110433640893,0.0126768377253814
"338",337,"125047879",0.999502239920358,0.0322507287424283,"0",0.0101340503903686,"1",0.01327239488117,0.0446829268292683,0.00065798123468595,0.0150271739130435,0.000672538030424339,0.00510486938978846,0.013085229462497,0.00464037122969838,0.00108183079056865
"339",338,"95667399",0.997511199601792,0.0159599760186889,"0",0.00407227904606662,"1",0.00489945155393053,0.000398373983739837,0.00310882686906114,0.00808423913043478,0.0326240992794235,0.0171481778444508,0.0343664710705079,0.00683465529955575,0.0370873786407767
"340",339,"6421869",0.998008959681434,0.018316760042174,"1",0.00758618844342236,"1",0.00219378427787934,0.00440650406504065,0.00878503555847726,0.00923913043478261,0.0346277021617294,0.041494564514551,0.0629512010867591,0.0176981600388496,0.072122052704577
"341",340,"7873222",0.999004479840717,0.0126315354241178,"0",0.00484894349955531,"1",0.00277879341864717,0.00210569105691057,0.00107332815394729,0.00730978260869565,0.00524419535628503,0.00674614196923471,0.0162238567887048,0.00392093382974514,0.00785714285714286
"342",341,"401315430",0.99701343952215,0.0156291993136383,"1",0.00988068729121223,"1",0.00475319926873857,0.0259918699186992,0.001871152811809,0.00576086956521739,0.00263610888710969,0.00427439333639959,0.00761697660299398,0.0152880447490063,0.00353675450762829
"343",342,"8564761",0.996515679442509,0.0128175973207087,"1",0.0100298400165941,"1",0.000895795246800731,0.0195528455284553,0.000530090240841451,0.0132336956521739,0.00534027221777422,0.00533933690113793,0.0109278913480629,0.00453245561970539,0.00435506241331484
"344",343,"7514413",0.988551518168243,0.0181513716896488,"0",0.0060399868535334,"1",0.00628884826325411,0.00751219512195122,0.00100699217115879,0.00342391304347826,0.00313450760608487,0.00412932710635604,0.00756454130160149,0.00339934171477904,0.00353675450762829
"345",344,"514273130",0.999502239920358,0.0194331314217196,"0",0.00928398167450751,"1",0.0382084095063985,0.0165365853658537,0.000313153648479053,0.00165760869565217,0.00193755004003203,0.0011571562070916,0.00140713876665429,0.00300365114480476,0.000742024965325936
"346",345,"21096618",0.983076157292185,0.0133344359223502,"0",0.00988542305007497,"1",0.00219378427787934,0.00450406504065041,0.00818741409191418,0.006875,0.0572457966373098,0.0334540719191138,0.0377672749036782,0.00888505188942247,0.0129056865464632
"347",346,"583158574",0.998506719761075,0.0164561410762647,"1",0.00962022055376176,"1",0.00555758683729433,0.0236829268292683,0.00138110320922728,0.00441576086956522,0.000844675740592474,0.00373404974309783,0.00846343218261567,0.00406482130973579,0.00123439667128988
"348",347,"30722154",0.996515679442509,0.0139753157883856,"0",0.0098830551706436,"1",0.0124314442413163,0.000414634146341463,0.000161955417438594,0.00296195652173913,0.00229383506805444,0.0026865366168531,0.00483790562919178,0.00390294789474631,0.00379334257975035
"349",348,"12691609",0.948232951717272,0.0131277004816936,"1",0.00880330214993981,"1",0.248628884826325,0.000382113821138211,8.96432199844618e-06,9.51086956521739e-05,0.000384307445956765,0.000146753046671967,0.000845257058447009,0.000143887479990647,6.24133148404993e-05
"350",349,"49688838",0.699352911896466,0.0154017903289161,"0",0.00389468808871402,"1",0.0149908592321755,0.000219512195121951,0.000308372676746549,0.0021875,0.00305444355484388,0.00189260825707985,0.0108754560466704,0.00113311390492635,0.0184604715672677
"351",350,"5878572",0.992533598805376,0.020260073184346,"0",0.0064756766689051,"1",0.0046800731261426,0.00460975609756098,0.00902408414510249,0.00764945652173913,0.0380304243394716,0.0524588725992382,0.0645167693711921,0.0101620532743395,0.0280513176144244
"352",351,"327552140",0.999502239920358,0.0125901883359864,"0",0.00735179205851125,"1",0.0056489945155393,0.024739837398374,0.00782884121197633,0.0305027173913043,0.0024759807846277,0.0119752735173163,0.0156395777160456,0.0105217719743161,0.00156033287101248
"353",352,"308446",0.958685913389746,0.0365301523640198,"0",0.00411016511696851,"1",0.0104936014625229,0.121951219512195,9.32289487838403e-05,0.000570652173913044,0.000252201761409127,0.00101321452146699,0.00151942521920765,0.00111512796992752,0.00158113730929265
"354",353,"281120100",0.998506719761075,0.0267722395650286,"0",0.0104513462341719,"1",0.00102376599634369,0.000544715447154472,0.000314946512878743,0.00263586956521739,0.00480584467574059,0.00103907904310266,0.00405886686564615,0.00276983398981996,0.00065880721220527
"355",354,"22781",0.835739173718268,0.0133551094664158,"0",0.00886486701515538,"1",0.00579524680073126,0.0279674796747967,0.000371122930735672,0.00328804347826087,0.00244195356285028,0.00263424530137228,0.00549709227526885,0.00311156675479775,0.000894590846047157
"356",355,"65538469",0.995022399203584,0.030266068512125,"0",0.0101411540286627,"1",0.0104936014625229,0.00740650406504065,0.000152991095440148,0.00470108695652174,0.00117894315452362,0.00657746030639337,0.0290105046635583,0.0171046241838882,0.0558321775312067
"357",356,"6881318",0.996017919362867,0.0198879493911641,"1",0.0112327464465233,"1",0.0056672760511883,0.0375284552845528,0.00228948783840316,0.00153532608695652,0.00325460368294636,0.00248355634923402,0.00686790086881549,0.00526987895465746,0.000520110957004161
"358",357,"7947131",0.999004479840717,0.0136031919952037,"0",0.0104063565249759,"1",0.0135100548446069,0.0167073170731707,0.000179884061435487,0.00263586956521739,0.000322257806244996,0.00129210153736468,0.00341458682667923,0.00327344016978723,0.000527045769764216
"359",358,"368912467",0.985564957690393,0.0297699034545492,"0",0.0109225542410141,"1",0.00330895795246801,0.00486178861788618,0.000245622422757425,0.00135869565217391,0.00399719775820657,0.00186899282428206,0.00303263310982162,0.00118707170992284,0.00108876560332871
"360",359,"7435683",0.999502239920358,0.0255318269210891,"0",0.00847179902954829,"1",0.00656307129798903,0.00629268292682927,0.000378892009800992,0.00077445652173913,0.00240392313851081,0.00105875857043415,0.00159440770019892,0.000647493659957913,0.000339805825242718
"361",360,"203655966",0.976107516177203,0.0146368691984867,"0",0.00983806546144761,"1",0.000749542961608775,0.00813821138211382,0.032032510607781,0.0452445652173913,0.143714971977582,0.0515592370640844,0.0955809400675741,0.0690659903955107,0.0998613037447989
"362",361,"36726929",0.99701343952215,0.0131483740257592,"0",0.00978360423452614,"1",0.00561243144424132,0.0214634146341463,0.00223151855614654,0.0310733695652174,0.00168734987990392,0.00336351235705635,0.00790162538198181,0.00967643302937103,0.000970873786407767
"363",362,"353495295",0.99701343952215,0.0176965537202043,"1",0.0112398500848174,"1",0.00122486288848263,0.00180487804878049,0.0235462857825853,0.034429347826087,0.0666533226581265,0.0339601169076378,0.0520671306691456,0.0388855914674724,0.106796116504854
"364",363,"259571179",0.999502239920358,0.012982985673234,"0",0.00895721431297873,"1",0.016617915904936,0.00552845528455285,0.00223331142054623,0.00456521739130435,0.00294635708566853,0.00646500586449914,0.0137893606526247,0.00838144570945521,0.00457004160887656
"365",364,"36184593",0.986560477849676,0.0200946848318207,"0",0.0112540573614056,"1",0.00263254113345521,0.00282926829268293,2.39048586625232e-06,0,3.00240192153723e-05,1.18077163988939e-05,4.31467622886811e-05,1.79859349988309e-05,0
"366",365,"451115073",0.999004479840717,0.0164561410762647,"0",0.0045174403791638,"1",0.000658135283363803,0.000634146341463415,4.18335026594155e-06,1.35869565217391e-05,3.00240192153723e-05,3.20495159398549e-05,0.000189815791040829,0.000647493659957913,6.24133148404993e-05
"367",366,"895617",0.999004479840717,0.0327262202559385,"0",0.00750807210098153,"1",0.0272029250457038,0.0109918699186992,0.00010279089224885,0.000135869565217391,0.00299239391513211,0.00162890259083789,0.00160938921488249,0.00107915609992985,0.0010124826629681
"368",367,"43830802",0.964659034345446,0.0210870149469724,"0",0.00796507283123555,"1",0.00224862888482633,0.00544715447154472,0.00179107153528955,0.0021195652173913,0.0108006405124099,0.00865786748143658,0.0126882193233824,0.00312955268979658,0.00337031900138696
"369",368,"1657130577",0.999004479840717,0.018378780674371,"0",0.00422619120910554,"1",0.00475319926873857,0,1.01595649315723e-05,1.35869565217391e-05,0.00039031224979984,0.000204104812038023,0.000467947611141303,0.000341732764977787,0.000319001386962552
"370",369,"162151104",0.999502239920358,0.0193917843335883,"1",0.00478737863433974,"1",0.0516819012797075,0,1.97215083965816e-05,0.00046195652173913,0.000702562049639712,0.000551589037491186,0.00145957406804679,0.00102519829493336,0.000991678224687933
"371",370,"20247643",0.990044798407168,0.0211903826673007,"0",0.0110764664040531,"1",0.00109689213893967,0.0068780487804878,0.00216099922309209,0.00572010869565217,0.0131345076060849,0.0214214466364314,0.0212351734503589,0.00473030090469253,0.00458391123439667
"372",371,"70744200",0.998506719761075,0.0221827127824523,"0",0.0115689616469833,"1",0.00374771480804388,0.0269837398373984,0.00343094483953864,0.0239809782608696,0.0142634107285829,0.0160798606464556,0.0316847799421489,0.0278062555081926,0.0149167822468793
"373",372,"3904677",0.995022399203584,0.0132724152901532,"1",0.00977413271680067,"1",0.00221206581352834,0.0048780487804878,0.00131954819817128,0.00289402173913043,0.0240192153722978,0.00747709584154719,0.0145384363868032,0.0027338621198223,0.00468099861303745
"374",373,"480363051",0.999502239920358,0.0241053523805586,"0",0.00691136648427681,"1",0.00440585009140768,0.000105691056910569,0.000282077332217773,0.0043070652173913,0.018548839071257,0.00234861101896094,0.0163137458768063,0.00196046691487257,0.000124826629680999
"375",374,"466688",0.999502239920358,0.0136445390833351,"0",0.0076217303136872,"1",0.00515539305301645,0.0286910569105691,0.000643040698021873,0.005625,0.00060648518815052,0.00295755182181819,0.00521993425362281,0.00336336984478138,0.000402219140083218
"376",375,"5465995",0.993031358885017,0.0159599760186889,"0",0.00670536097374779,"1",0.00868372943327239,0.00900813008130081,0.000246220044223989,0.000421195652173913,0.000252201761409127,0.000473995472584169,0.000905258024754706,0.00113311390492635,0.000818307905686546
"377",376,"71596354",0.993529118964659,0.0241880465568212,"0",0.00644489423629732,"1",0.00643510054844607,0.00415447154471545,0.00179047391382298,0.00880434782608696,0.0108106485188151,0.0146741801227778,0.0259094060316327,0.00640299285958381,0.0131345353675451
"378",377,"384414527",0.999502239920358,0.0433317483616216,"0",0.00978597211395751,"1",0.0297440585009141,0.0983739837398374,0.000494830574314229,0.00188858695652174,0.000130104083266613,0.00163677440177048,0.00211876071412386,0.00172664975988777,0.000208044382801664
"379",378,"5020289",0.977600796416127,0.0186682102912902,"0",0.00424039848569375,"1",0.0340585009140768,0.00120325203252033,2.21119942628339e-05,0.000421195652173913,0.00152722177742194,0.00193927685046596,0.00754955978691792,0.00158276227989712,0.000943134535367545
"380",379,"504672822",0.997511199601792,0.0231750428976039,"0",0.00379050139373383,"1",0.0289213893967093,0,0.000286858303950278,0.0208423913043478,0.000902722177742194,0.000883891913288629,0.00646339997235911,0.0127879997841688,0.00323855755894591
"381",380,"352248648",0.999502239920358,0.0172624092948254,"0",0.00988542305007497,"1",0.0184460694698355,0.00241463414634146,0.000273113010219327,0.00134510869565217,0.000192153722978383,0.000905258257248532,0.00147455558273036,0.00230219967985036,0.00036754507628294
"382",381,"458683",0.993529118964659,0.0286948791631349,"0",0.00326246428053878,"1",0.00438756855575868,7.31707317073171e-05,1.19524293312616e-06,2.71739130434783e-05,2.60208166533227e-05,2.98004271019703e-05,6.60684797545429e-05,5.39578049964927e-05,2.08044382801664e-05
"383",382,"392991395",0.993529118964659,0.0135825184511381,"0",0.0114931895051795,"1",0.00301645338208409,0.0140650406504065,0.00584892129325285,0.0238586956521739,0.0066212970376301,0.00742086862060008,0.0158418281642738,0.0103059407543301,0.01125520110957
"384",383,"175087044",0.998506719761075,0.0130656798494966,"0",0.0112445858436802,"1",0.0036563071297989,0.00291056910569106,0.00014761250224108,0.00271739130434783,0.000646517213771017,0.00131009424806775,0.00238093722108633,0.00133095918991349,0.00021497919556172
"385",384,"228216115",0.999502239920358,0.0371090115978582,"0",0.00469503133651639,"1",0.217550274223035,0,1.79286439968924e-06,1.35869565217391e-05,2.60208166533227e-05,0.000299128815438645,0.000330192583625879,0.000647493659957913,9.70873786407767e-05
"386",385,"148370754",0.999502239920358,0.0235678402348515,"0",0.00350635586196968,"1",0.0156672760511883,8.94308943089431e-05,2.56977230622124e-05,0.000394021739130435,0.000720576461168935,0.000177115745983408,0.00127230513450217,0.000179859349988309,6.93481276005548e-06
"387",386,"32187114",0.99701343952215,0.0142854189493705,"0",0.00806215588792164,"1",0.00393053016453382,0.00452845528455285,0.000506185382178928,0.0107744565217391,0.00451961569255404,0.00888277636522504,0.0159616802817424,0.0141189589740823,0.00352981969486824
"388",387,"5938236",0.986062717770035,0.0267308924768973,"1",0.00945210111413463,"1",0.00338208409506399,0.00127642276422764,0.000770334070399809,0.00221467391304348,0.0120036028823058,0.0233893993695804,0.0292877375927777,0.00280580585981762,0.00913314840499307
"389",388,"40006642",0.998506719761075,0.022988981001013,"0",0.011275368276288,"1",0.016800731261426,0.0253170731707317,0.0010990258770095,0.0135461956521739,0.00136909527622098,0.00536407687835466,0.0102087786432516,0.00521592114966097,0.00093619972260749
"390",389,"429765143",0.998506719761075,0.027537160695458,"1",0.00649698758378741,"1",0.00416819012797075,0.00221138211382114,0.00132253630550409,0.00456521739130435,0.0100660528422738,0.0162485423092969,0.0462093584278698,0.00584542887462005,0.0158321775312067
"391",390,"238624419",0.998506719761075,0.014740236918815,"0",0.0106857662978773,"1",0.0090127970749543,0.0142926829268293,0.000534871212573956,0.00418478260869565,0.00290632506004804,0.00286983735714069,0.0230704089990962,0.00500008992967499,0.000742024965325936
"392",391,"206837580",0.995520159283225,0.0172210622066941,"0",0.00467608830106545,"1",0.0179524680073126,0.027609756097561,0.000828900974122991,0.00804347826086957,0.000856685348278623,0.00117964709547045,0.00139964800931251,0.00390294789474631,0.000589459084604716
"393",392,"123372",0.996017919362867,0.0137892538917947,"0",0.00643305483914048,"1",0.00414990859232175,0.0150569105691057,0.000553995099503974,0.000285326086956522,0.00320656525220176,0.00221422796089734,0.00201389011133887,0.00267990431482581,0.000943134535367545
"394",393,"350905839",0.997511199601792,0.014740236918815,"0",0.0104608177518974,"1",0.00696526508226691,0.00835772357723577,0.000411163568995398,0.00267663043478261,0.00242794235388311,0.00130672061481092,0.00459071063691288,0.0052339070846598,0.00191400832177531
"395",394,"6159926",0.994026879044301,0.0177999214405326,"0",0.0102098225321724,"1",0.00212065813528336,0.0095609756097561,0.0409370704595709,0.0296467391304348,0.0732586068855084,0.0658409511846513,0.0918205798819981,0.0446590766020972,0.106102635228849
"396",395,"797614",0.999502239920358,0.0565421430195778,"0",0.0106691911418578,"1",0.13963436928702,0.00395121951219512,5.73716607900556e-05,6.79347826086957e-05,0.00177341873498799,0.000708462983933634,0.000608773849166859,0.00208636845986439,0.00101941747572816
"397",396,"137543719",0.999004479840717,0.0214798122842199,"1",0.00960127751831081,"1",0.0925045703839122,0.000650406504065041,8.3667005318831e-06,0.000584239130434783,0.000182145716573259,0.000421704157103354,0.00109252695829933,0.00341732764977787,0.00346047156726768
"398",397,"1492",0.996515679442509,0.03324305885758,"0",0.0115121562194248,"1",0.00815356489945155,0.0813008130081301,0.00167632821370944,0.0101222826086957,0.00165532425940753,0.00269384615557622,0.00537724015780029,0.00710444432453821,0.00104022191400832
"399",398,"473888452",0.999004479840717,0.0137892538917947,"0",0.0115239956165816,"1",0.00848263254113345,0.00521951219512195,0.000298810733281539,0.00426630434782609,0.000604483586869496,0.00358673442421639,0.0147032330483225,0.0139570855590928,0.00141470180305132
"400",399,"246534959",0.964659034345446,0.0151743813441938,"0",0.0107023414538969,"1",0.00915904936014625,0.00743089430894309,4.90049602581725e-05,0.000597826086956522,5.20416333066453e-05,0.000198482089943312,0.0016917126380687,0.00298566520980593,9.70873786407767e-05
"401",400,"518087629",0.999502239920358,0.01285894440884,"0",0.00944262959640916,"1",0.0125776965265082,0.000414634146341463,1.67334010637662e-05,0.000217391304347826,0.00039031224979984,0.00266629481731214,0.00650834451640982,0.00158276227989712,0.000104022191400832
"402",401,"456102",0.998008959681434,0.0175518389117446,"1",0.0083534050579799,"1",0.0121206581352834,0.00573170731707317,5.97621466563079e-07,1.35869565217391e-05,4.00320256204964e-06,4.27326879198065e-05,5.40083604342692e-05,7.19437399953237e-05,1.3869625520111e-05
"403",402,"2587393",0.989547038327526,0.0138512745239916,"0",0.00995406787479032,"1",0.00221206581352834,0.0196829268292683,0.00155381581306401,0.00875,0.00965972778222578,0.00526680378611615,0.0101788156138844,0.00973039083436752,0.0020873786407767
"404",403,"37439823",0.992533598805376,0.0224721423993715,"0",0.00965337086580091,"1",0.00193784277879342,0.00148780487804878,0.0191238869300185,0.0183288043478261,0.0712570056044836,0.0668530411616994,0.133851219326753,0.0119606467742226,0.0461095700416089
"405",404,"268941858",0.999502239920358,0.0136858861714664,"0",0.0097646611990752,"1",0.0344241316270567,0.00759349593495935,8.90455985178988e-05,0.00183423913043478,0.000232185748598879,0.00174585521040788,0.00298019780842912,0.00214032626486088,0.000152565880721221
"406",405,"6345879",0.993529118964659,0.0276405284157863,"0",0.0110527876097394,"1",0.0023400365630713,0.0618292682926829,0.00980099205163449,0.0297010869565217,0.00989391513210568,0.011806591854475,0.0276098079482179,0.0266911275382651,0.00336338418862691
"407",406,"425642",0.982578397212544,0.0163320998118708,"1",0.0109249221204455,"1",0.00414990859232175,0.0292113821138211,0.00144923205641547,0.00425271739130435,0.00231985588470777,0.00239415506792811,0.00296521629374555,0.00383100415475098,0.00192787794729542
"408",407,"8194298",0.996017919362867,0.0174898182795477,"1",0.00545275275455414,"1",0.00213893967093236,0.00292682926829268,0.00140381282495667,0.00728260869565217,0.012742193755004,0.024682625451364,0.0612208361408068,0.0071584021295347,0.00810679611650485
"409",408,"306805",0.961174713787954,0.0273097517107358,"0",0.00981438666713393,"1",0.00323583180987203,0.0295934959349594,0.00504990139245802,0.0122690217391304,0.0175420336269015,0.00989486634227309,0.0118792175304696,0.00803971294447742,0.0102635228848821
"410",409,"29382783",0.991040318566451,0.0177792478964669,"0",0.00951603385878157,"1",0.00376599634369287,0.00102439024390244,0.00533556445347517,0.00823369565217391,0.0197978382706165,0.0227708999391621,0.0267783338832798,0.00483821651468552,0.00877947295423024
"411",410,"6991087",0.998008959681434,0.0143681131256331,"1",0.0110835700423472,"1",0.00488117001828154,0.0111463414634146,0.00443554652483117,0.00577445652173913,0.0140412329863891,0.0175979956120277,0.0173025258459219,0.0146045792190507,0.00651872399445215
"412",411,"314216",0.997511199601792,0.0278059167683116,"0",0.00810477771768626,"1",0.00542961608775137,0.0869918699186992,0.0127293372377936,0.300271739130435,0.0178182546036829,0.0102322296679558,0.0864646883826219,0.0391194086224572,0.0126837725381415
"413",412,"439004951",0.991538078646093,0.0549502801265221,"0",0.0107354917659361,"1",0.0063254113345521,0.134959349593496,0.00218669694615431,0.0018070652173913,0.000910728582866293,0.00321507249375597,0.00680048405273943,0.00453245561970539,0.000707350901525659
"414",413,"1323218982",0.997511199601792,0.0131070269376279,"1",0.0107354917659361,"1",0.00235831809872029,0.00146341463414634,0.000499611546046734,0.00168478260869565,0.014917934347478,0.00590273365502801,0.0100065281950234,0.00294969333980827,0.00337725381414702
"415",414,"13899470",0.999502239920358,0.0260900126108619,"0",0.00975992544021246,"1",0.0281718464351005,0.00169105691056911,1.79286439968924e-06,0.000217391304347826,1.40112089671737e-05,5.11667710618736e-05,4.666741823932e-05,3.59718699976618e-05,6.93481276005548e-06
"416",415,"2169841",0.996515679442509,0.0198466023030328,"1",0.00691847012257091,"1",0.00382084095063985,0.00204065040650406,0.00211199426283392,0.00626358695652174,0.00953763010408327,0.00888277636522504,0.0114147905752789,0.00467634309969604,0.00331484049930652
"417",416,"191155958",0.999502239920358,0.0136652126274007,"0",0.00291912176299042,"1",0.00851919561243144,4.0650406504065e-05,6.51407398553756e-05,0.000815217391304348,0.00285228182546037,0.00882654914427792,0.0359919654136752,0.00190650910987608,0.00115811373092926
"418",417,"15161351",0.957690393230463,0.012796923776643,"0",0.00948761930560515,"1",0.00126142595978062,0.00115447154471545,0.0168529253570788,0.00948369565217391,0.0430344275420336,0.0369963868387819,0.0522094550586395,0.020108275328693,0.0294521497919556
"419",418,"397211154",0.988053758088601,0.0150916871679312,"0",0.0099706430308099,"1",0.00349177330895795,0.000772357723577236,0.000118926671846053,0.00158967391304348,0.000416333066453163,0.00117571119000415,0.00145957406804679,0.00233817154984802,0.000540915395284327
"420",419,"42230125",0.983573917371827,0.0262347274193215,"1",0.00473054952798691,"1",0.0207129798903108,0.000601626016260163,0.000214546106496145,0.00353260869565217,0.00214771817453963,0.00185549829125476,0.00221614055956706,0.0027338621198223,0.00165742024965326
"421",420,"299291982",0.999502239920358,0.019350437245457,"0",0.00730206659045252,"1",0.0023400365630713,0.000317073170731707,0.000660969342018765,0.00364130434782609,0.00732586068855084,0.0121439551801576,0.0187557327702281,0.00926275652439792,0.0334119278779473
"422",421,"224267770",0.999502239920358,0.0475284778069504,"0",0.00902825069591976,"1",0.0708957952468007,0.00995121951219512,5.07978246578617e-05,0.000380434782608696,0.000850680544435548,0.00136519692459592,0.00300267008045448,0.00363315886976384,0.00845353675450763
"423",422,"7594110",0.999004479840717,0.0170350003101032,"0",0.00788217337234336,"1",0.00197440585009141,0.00341463414634146,0.0026659893623379,0.00317934782608696,0.00807846277021617,0.00922013969090772,0.0160365878551602,0.00282379179481645,0.00393897364771151
"424",423,"883724",0.999502239920358,0.020198052552149,"0",0.0101222109932118,"1",0.00652650822669104,0.0320569105691057,0.00609573895894341,0.0254891304347826,0.00524419535628503,0.00798314083007122,0.0118043099570517,0.0102519829493336,0.0011373092926491
"425",424,"746655",0.960179193628671,0.0237952492195737,"0",0.00463820223016356,"1",0.0286654478976234,0.0597479674796748,0.000424311241259786,0.00327445652173913,0.00204963971176942,0.00214731756797028,0.00552705530463599,0.0054677242396446,0.00201803051317614
"426",425,"101376123",0.993031358885017,0.0156085257695727,"0",0.00541960244251499,"1",0.00358318098720292,0.00433333333333333,0.0037811510189446,0.00903532608695652,0.0117834267413931,0.0143368167970951,0.0185759545940253,0.00762603643950431,0.00870319001386963
"427",426,"32912448",0.767546042807367,0.0203014202724773,"0",0.00914188522983111,"1",0.0223948811700183,0.000528455284552846,5.07978246578617e-05,0.000421195652173913,0.000736589271417134,0.000515041343875562,0.00190901950855388,0.000467634309969604,0.000180305131761442
"428",427,"21123321",0.993529118964659,0.0151743813441938,"1",0.00993041275927096,"1",0.00716636197440585,0.00102439024390244,0.00250164345903305,0.00794836956521739,0.0228162530024019,0.0136620901457297,0.0220516660006135,0.00559362578463641,0.00678224687933426
